 -0.083333 -0.041667  1.041667
  0.166667 -0.166667  1.083333
  0.208333 -0.125000  1.083333
  0.208333 -0.166667  1.125000
  0.208333 -0.125000  1.125000
  0.291667 -0.083333  1.166667
  0.333333 -0.083333  1.166667
  0.375000 -0.083333  1.125000
  0.416667 -0.083333  1.125000
  0.500000 -0.041667  1.166667
  0.583333 -0.041667  1.166667
  0.666667  0.000000  1.083333
  0.791667  0.041667  1.000000
  0.875000  0.083333  0.916667
  0.916667  0.125000  0.791667
  0.916667  0.125000  0.625000
  0.916667  0.166667  0.458333
  0.875000  0.166667  0.333333
  0.833333  0.208333  0.166667
  0.750000  0.208333  0.041667
  0.583333  0.208333 -0.083333
  0.333333  0.208333 -0.125000
  0.083333  0.166667 -0.166667
 -0.208333  0.166667 -0.208333
 -0.416667  0.125000 -0.208333
 -0.625000  0.125000 -0.166667
 -0.916667  0.083333 -0.083333
 -1.291667 -0.041667  0.083333
 -1.625000 -0.125000  0.291667
 -1.958333 -0.166667  0.583333
 -2.166667 -0.208333  1.000000
 -2.208333 -0.166667  1.541667
 -2.166667 -0.083333  2.041667
 -1.958333  0.000000  2.541667
 -1.166667  0.375000  3.291667
 -0.625000  0.625000  3.458333
  0.541667  1.125000  3.500000
  1.791667  1.333333  3.041667
  2.166667  1.291667  2.791667
  2.333333  1.250000  2.458333
  2.250000  1.041667  1.583333
  1.416667  0.666667  0.125000
  1.083333  0.541667 -0.208333
  0.208333  0.250000 -0.458333
 -0.166667  0.083333 -0.416667
 -0.875000 -0.208333  0.000000
 -1.041667 -0.291667  0.250000
 -1.041667 -0.375000  1.000000
 -0.916667 -0.333333  1.125000
 -0.583333 -0.208333  1.250000
 -0.208333 -0.041667  1.291667
  0.041667  0.041667  1.291667
